name,website,root_domain,federal_state,profil,domain,mx_records,ips,asn,smtp_banner
Rathaus,https://www.gudensberg.de/,gudensberg.de,Hessen,rathaus,gudensberg.de,"['mx-b.secumail.de', 'mx-a.secumail.de']","['212.11.225.17', '212.11.224.154', '212.11.224.132', '212.11.225.133']","[{'asn': '12813', 'asn_org': 'WORNET-AS Buergermeister-Graf-Ring 28, DE', 'network': 'WORNET-SECUMAIL'}, {'asn': '12813', 'asn_org': 'WORNET-AS Buergermeister-Graf-Ring 28, DE', 'network': 'SECUMAIL-RZ1'}, {'asn': '12813', 'asn_org': 'WORNET-AS Buergermeister-Graf-Ring 28, DE', 'network': 'SECUMAIL-RZ1'}, {'asn': '12813', 'asn_org': 'WORNET-AS Buergermeister-Graf-Ring 28, DE', 'network': 'SECUMAIL-RZ2'}]","['220 sc02.secumail.de ESMTP ready; SecuMail(R) Mailcluster (c) WorNet AG (1996 - 2026)\r\n', '220 sc03.secumail.de ESMTP ready; SecuMail(R) Mailcluster (c) WorNet AG (1996 - 2026)\r\n']"
Rathaus Mainhausen,https://www.mainhausen.de/oeffnungszeiten,mainhausen.de,Hessen,rathaus,mainhausen.de,['mainhausen-de.mail.protection.outlook.com'],"['52.101.68.0', '2a01:111:f403:ca04::7', '2a01:111:f403:ca04::f', '52.101.68.29', '2a01:111:f403:ca09::5', '52.101.68.25', '52.101.68.8', '2a01:111:f403:ca04::10']","[{'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}]","['220 DU2PEPF00028D12.mail.protection.outlook.com Microsoft ESMTP MAIL Service ready at Mon, 20 Apr 2026 07:24:59 +0000 [08DE9D33CD3CCBA0]\r\n']"
Stadtverwaltung,https://michelstadt.de,michelstadt.de,Hessen,rathaus,michelstadt.de,"['mx3sgie.ekom21.de', 'mx3skas.kgrz-ks.de', 'mx5skas.kgrz-ks.de', 'mx4skas.kgrz-ks.de']","['62.156.249.82', '80.69.201.83', '2a02:1010:c210:2d::2b', '80.69.201.82', '195.226.81.82']","[{'asn': '3320', 'asn_org': 'DTAG Internet service provider operations, DE', 'network': 'EKOM21-KASSEL-NET'}, {'asn': '20810', 'asn_org': 'NETCOM-KASSEL Netcom Kassel, DE', 'network': 'KGRZ-NCK'}, {'asn': '9197', 'asn_org': 'BECOMGMBH-AS Germany, D-35578 Wetzlar, DE', 'network': 'DE-GOV-HE-KOM-EKOM21'}, {'asn': '20810', 'asn_org': 'NETCOM-KASSEL Netcom Kassel, DE', 'network': 'KGRZ-NCK'}, {'asn': '9197', 'asn_org': 'BECOMGMBH-AS Germany, D-35578 Wetzlar, DE', 'network': 'EKOM21-BECOM-1-NET'}]","['220 mx3sgie.ekom21.de ESMTP Postfix\r\n', '220 mx3skas.kgrz-ks.de ESMTP Postfix\r\n', '220 mx5skas.kgrz-ks.de ESMTP Postfix\r\n', '220 mx4skas.kgrz-ks.de ESMTP Postfix\r\n']"
Rathaus Heusenstamm,http://www.stadt-heusenstamm.de/RathausundStadtverwaltung/tabid/52/Default.aspx,stadt-heusenstamm.de,Hessen,rathaus,stadt-heusenstamm.de,['The DNS response does not contain an answer to the question: stadt-heusenstamm.de. IN MX'],['label empty or too long'],"[""'label empty or too long' does not appear to be an IPv4 or IPv6 address""]",['label empty or too long']
Rathaus Eschwege,https://www.eschwege.de/stadt/rathaus/rathaus.php,eschwege.de,Hessen,rathaus,eschwege.de,['mxlb.ispgateway.de'],['80.67.18.126'],"[{'asn': '34011', 'asn_org': 'GD-EMEA-DC-CGN1, DE', 'network': 'DOMAINFACTORY'}]",['550-IP 84.150.214.212 is blacklisted (pbl.spamhaus.org). Help at/Hilfe unter\r\n550 www.mfaq.info\r\n']
Haus des Gastes / Touristinformation,https://www.feldberger-seenlandschaft.de/,feldberger-seenlandschaft.de,Mecklenburg-Vorpommern,rathaus,feldberger-seenlandschaft.de,"['mx00.nol-is.de', 'mx01.nol-is.de']","['2001:4ba0:92e0:5139::1', '80.82.223.84', '85.114.145.139', '2001:4ba0:92f3:3:83::1']","[{'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-DUS-20080930'}, {'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-NORPLEX'}, {'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-NORPLEX-2'}, {'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-NORPLEX-v6'}]","['220 mx00.nol-is.de ESMTP Hi!\r\n', '220 mx01.nol-is.de ESMTP Hi!\r\n']"
Stadtverwaltung,https://www.greifswald.de/,greifswald.de,Mecklenburg-Vorpommern,rathaus,greifswald.de,['mx01.p4.net'],['195.98.222.227'],"[{'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-4'}]",['220 mx1e.mail.core1.p4.net ESMTP\r\n']
Gemeinde Ducherow,https://amt-anklam-land.de/ducherow/,amt-anklam-land.de,Mecklenburg-Vorpommern,rathaus,amt-anklam-land.de,['smtpin.rzone.de'],"['2a01:238:20a:202:50f0::1097', '81.169.145.97']","[{'asn': '6724', 'asn_org': 'STRATO STRATO AG, DE', 'network': 'STRATO-RZG-SHARED-KARLSRUHE'}, {'asn': '6724', 'asn_org': 'STRATO STRATO AG, DE', 'network': 'STRATO-RZG-KA'}]",['220 smtpin.rzone.de ESMTP RZmta 55.0.1 ready (mi30)\r\n']
Rathaus Bützow,https://www.buetzow.de/Dienste-und-Leistungen/Rathaus,buetzow.de,Mecklenburg-Vorpommern,rathaus,buetzow.de,['mail-h01.neu-itec.de'],['185.152.105.131'],"[{'asn': '202680', 'asn_org': 'NEU-ITEC, DE', 'network': 'NET-185_152_105_0-24'}]",['220 mail-h01.neu-itec.de ESMTP ready.\r\n']
Rathaus Laage,https://www.amt-laage.de/seite/439188/%C3%B6ffnungszeiten-rathaus.html,amt-laage.de,Mecklenburg-Vorpommern,rathaus,amt-laage.de,['mail.amt-laage.de'],['217.91.196.117'],"[{'asn': '3320', 'asn_org': 'DTAG Internet service provider operations, DE', 'network': 'DTAG-STATIC05'}]",['220-mail.stadt-laage.de ESMTP Service ready\r\n']
Rathaus,https://rathaus.rostock.de/,rostock.de,Mecklenburg-Vorpommern,rathaus,rostock.de,"['stadt5.rostock.de', 'stadt4.rostock.de']","['195.37.187.248', '195.37.231.232']","[{'asn': '680', 'asn_org': 'DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V., DE', 'network': 'SV-HRO-NET'}, {'asn': '680', 'asn_org': 'DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V., DE', 'network': 'SV-HRO-NET'}]","['220 rostock.de stadt5.rostock.de\r\n', '220 rostock.de stadt4.rostock.de\r\n']"
Rathaus Ludwigslust,https://www.ludwigslust.de/,ludwigslust.de,Mecklenburg-Vorpommern,rathaus,ludwigslust.de,"['mgw1.sis-schwerin.de', 'mgw2.sis-schwerin.de']","['195.98.204.7', '195.98.204.6']","[{'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}, {'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}]","['220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n', '220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n']"
Bürgerbüro,"https://www.kreis-lup.de/Verwaltung/B%C3%BCrgerservice/B%C3%BCrgerservice-vor-Ort/index.php?La=1&object=tx,3378.11266.1&kuo=2&sub=0",kreis-lup.de,Mecklenburg-Vorpommern,rathaus,kreis-lup.de,"['mgw2.sis-schwerin.de', 'mgw1.sis-schwerin.de']","['195.98.204.7', '195.98.204.6']","[{'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}, {'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}]","['220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n', '220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n']"
Gemeinde Feldberger Seenlandschaft,https://gemeinde.feldberger-seenlandschaft.de/,feldberger-seenlandschaft.de,Mecklenburg-Vorpommern,rathaus,feldberger-seenlandschaft.de,"['mx01.nol-is.de', 'mx00.nol-is.de']","['2001:4ba0:92e0:5139::1', '80.82.223.84', '85.114.145.139', '2001:4ba0:92f3:3:83::1']","[{'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-DUS-20080930'}, {'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-NORPLEX'}, {'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-NORPLEX-2'}, {'asn': '24961', 'asn_org': 'MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE', 'network': 'DE-MYLOC-NORPLEX-v6'}]","['220 mx01.nol-is.de ESMTP Hi!\r\n', '220 mx00.nol-is.de ESMTP Hi!\r\n']"
Stadtverwaltung,https://www.luebtheen.de/,luebtheen.de,Mecklenburg-Vorpommern,rathaus,luebtheen.de,"['mgw1.sis-schwerin.de', 'mgw2.sis-schwerin.de']","['195.98.204.7', '195.98.204.6']","[{'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}, {'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}]","['220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n', '220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n']"
Rathaus Grevesmühlen,https://www.grevesmuehlen.de/,grevesmuehlen.de,Mecklenburg-Vorpommern,rathaus,grevesmuehlen.de,"['mx04.mvnet.de', 'mx03.mvnet.de']","['2a02:1006:c000:0:194:25:109:20', '2a02:1006:c000:0:194:25:109:19', '85.208.250.82', '85.208.248.81']","[{'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-IPV6-PZ'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-IPV6-PZ'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-3'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-1'}]","['220 mx04.mvnet.de ESMTP Postfix\r\n', '220 mx03.mvnet.de ESMTP Postfix\r\n']"
Stadtverwaltung,http://www.waren-mueritz.de/de/buergerservice-verwaltung/buergerbuero/,waren-mueritz.de,Mecklenburg-Vorpommern,rathaus,waren-mueritz.de,"['mx01.ionos.de', 'mx00.ionos.de']","['217.72.192.67', '212.227.15.41']","[{'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'WEBDE1'}, {'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'ionos-inf'}]","['554-kundenserver.de (mxeue103) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1MpSxu-1vc6wC0qGC-00n4JV\r\n', '554-kundenserver.de (mxeue001) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1MQfYc-1w0t580rlW-00UFZH\r\n']"
Rathaus II | Standesamt,https://www.schwaan.de/stadt-schwaan/verwaltung/,schwaan.de,Mecklenburg-Vorpommern,rathaus,schwaan.de,"['mx1.sohnix-rz.de', 'mx3.sohnix-rz.de']","['85.199.88.56', '62.157.187.148']","[{'asn': '12693', 'asn_org': 'EDISCOM Am Kanal 4a, 14467 Potsdam, DE', 'network': 'SOHNIX-NET'}, {'asn': '3320', 'asn_org': 'DTAG Internet service provider operations, DE', 'network': 'SOHNIX-LAMBRECHTSHAGEN-NET'}]","['450 4.3.2 try again later\r\n', '450 4.3.2 try again later\r\n']"
Rathaus,https://www.ribnitz-damgarten.de/rathaus/aemter-und-leistungen/,ribnitz-damgarten.de,Mecklenburg-Vorpommern,rathaus,ribnitz-damgarten.de,['mail.ribnitz-damgarten.de'],['85.199.72.22'],"[{'asn': '12693', 'asn_org': 'EDISCOM Am Kanal 4a, 14467 Potsdam, DE', 'network': 'EDISCOM-NET'}]",['timed out']
Rathaus Altentreptow,https://www.altentreptow.de/,altentreptow.de,Mecklenburg-Vorpommern,rathaus,altentreptow.de,['mailrelay.altentreptow.de'],['93.241.63.10'],"[{'asn': '3320', 'asn_org': 'DTAG Internet service provider operations, DE', 'network': 'RATHAUS-ALTENTREPTOW-NET'}]",['220 mailrelay.altentreptow.de ESMTP ready\r\n']
Rathaus Neubukow,https://www.neubukow.de/oeffnungszeiten-rathaus.php,neubukow.de,Mecklenburg-Vorpommern,rathaus,neubukow.de,['neubukow-de.mail.protection.outlook.com'],"['2a01:111:f403:ca27::', '52.101.170.2', '2a01:111:f403:ca2d::1', '2a01:111:f403:ca2d::2', '2a01:111:f403:ca2d::', '52.101.170.0', '52.101.168.0', '52.101.170.1']","[{'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}]","['220 BE1PEPF0000056B.mail.protection.outlook.com Microsoft ESMTP MAIL Service ready at Mon, 20 Apr 2026 07:25:01 +0000 [08DE9CDF1E406C34]\r\n']"
Rathaus Grabow,https://www.grabow.de/verwaltung/verwaltungswegweiser/,grabow.de,Mecklenburg-Vorpommern,rathaus,grabow.de,"['mgw2.sis-schwerin.de', 'mgw1.sis-schwerin.de']","['195.98.204.7', '195.98.204.6']","[{'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}, {'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}]","['220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n', '220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n']"
Gemeindeverwaltung Süderholz,https://www.suederholz.de,suederholz.de,Mecklenburg-Vorpommern,rathaus,suederholz.de,"['mx01.mvnet.de', 'mx02.mvnet.de']","['85.208.248.82', '85.208.250.81', '2a02:1006:c000:0:194:25:109:18', '2a02:1006:c000:0:194:25:109:17']","[{'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-1'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-3'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-IPV6-PZ'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-IPV6-PZ'}]","['220 mx01.mvnet.de ESMTP Postfix\r\n', '220 mx02.mvnet.de ESMTP Postfix\r\n']"
Rathaus Putbus,https://www.putbus.de/,putbus.de,Mecklenburg-Vorpommern,rathaus,putbus.de,"['mx04.mvnet.de', 'mx03.mvnet.de']","['2a02:1006:c000:0:194:25:109:20', '2a02:1006:c000:0:194:25:109:19', '85.208.250.82', '85.208.248.81']","[{'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-IPV6-PZ'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-IPV6-PZ'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-3'}, {'asn': '198435', 'asn_org': 'DVZ-AS, DE', 'network': 'DVZ-1'}]","['220 mx04.mvnet.de ESMTP Postfix\r\n', '220 mx03.mvnet.de ESMTP Postfix\r\n']"
Rathaus Neustrelitz,https://www.neustrelitz.de/,neustrelitz.de,Mecklenburg-Vorpommern,rathaus,neustrelitz.de,['mail.insecia.com'],['83.246.49.18'],"[{'asn': '24679', 'asn_org': 'SSERV-AS, DE', 'network': 'PUBLIC-CLOUD-NET'}]",['220 mail.insecia.com ESMTP\r\n']
Amt Landhagen,https://www.landhagen.de/,landhagen.de,Mecklenburg-Vorpommern,rathaus,landhagen.de,['dedi2080.your-server.de'],"['78.46.6.180', '2a01:4f8:d0a:30a2::2']","[{'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'HETZNER-nbg1-dc1'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'HOS-14991'}]",['220 dedi2080.your-server.de Exim ESMTP Service ready\r\n']
Rathaus Neukloster,https://www.stadt-neukloster.de/,stadt-neukloster.de,Mecklenburg-Vorpommern,rathaus,stadt-neukloster.de,"['mailstore1.secureserver.net', 'smtp.secureserver.net']","['92.204.80.3', '92.204.80.0']","[{'asn': '21499', 'asn_org': 'GODADDY-SXB, DE', 'network': 'DE-GD-EMEA-DCN'}, {'asn': '21499', 'asn_org': 'GODADDY-SXB, DE', 'network': 'DE-GD-EMEA-DCN'}]","['554 sxb1plibsmtp01-14.prod.sxb1.secureserver.net CMGW IB106. Connection refused. 84.150.214.212 is listed on the Policy Block List (PBL).\xa0 <http://www.spamhaus.org/query/ip/84.150.214.212> Please visit http://www.spamhaus.org/pbl/ for more information.\r\n', '554 sxb1plibsmtp01-01.prod.sxb1.secureserver.net CMGW IB106. Connection refused. 84.150.214.212 is listed on the Policy Block List (PBL).\xa0 <http://www.spamhaus.org/query/ip/84.150.214.212> Please visit http://www.spamhaus.org/pbl/ for more information.\r\n']"
Naturparkzentrum Rathaus,https://www.stadt-warin.eu/,stadt-warin.eu,Mecklenburg-Vorpommern,rathaus,stadt-warin.eu,['sslmail.verwaltungsportal.de'],['88.198.106.46'],"[{'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'PORTUNA-NEUE-MEDIEN-GMBH'}]",['220 evergreen.verwaltungsportal.de\r\n']
Vorpommersches Kartoffelmuseum,http://stadt-tribsees.de/index.php/chronik/kartoffelmuseum,stadt-tribsees.de,Mecklenburg-Vorpommern,rathaus,stadt-tribsees.de,"['mx01.ionos.de', 'mx00.ionos.de']","['217.72.192.67', '212.227.15.41']","[{'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'WEBDE1'}, {'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'ionos-inf'}]","['554-kundenserver.de (mxeue101) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1MhVor-1vk39a2z6x-00aJwR\r\n', '554-kundenserver.de (mxeue003) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1Mv4oy-1vNim52yae-016hAZ\r\n']"
Rathaus Grimmen,https://www.grimmen.de/cgi-bin/homepage/grimmen.pl,grimmen.de,Mecklenburg-Vorpommern,rathaus,grimmen.de,['mail.grimmen.de'],['152.53.139.172'],"[{'asn': '197540', 'asn_org': 'NETCUP-AS netcup GmbH, DE', 'network': 'AT-ANXHOLDING2-20210908'}]",['timed out']
Rathaus Neustadt-Glewe,https://www.neustadt-glewe.de/texte/seite.php?id=5192,neustadt-glewe.de,Mecklenburg-Vorpommern,rathaus,neustadt-glewe.de,"['mgw1.sis-schwerin.de', 'mgw2.sis-schwerin.de']","['195.98.204.7', '195.98.204.6']","[{'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}, {'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}]","['220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n', '220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n']"
Rathaus Röbel,https://www.stadt-roebel.de/rathaus.htm,stadt-roebel.de,Mecklenburg-Vorpommern,rathaus,stadt-roebel.de,['w013d679.kasserver.com'],['85.13.139.217'],"[{'asn': '34788', 'asn_org': 'NMM-AS D - 02742 Friedersdorf Hauptstrasse 68, DE', 'network': 'NMM-NET-1'}]",['220 dd17934.kasserver.com ESMTP\r\n']
Amt Mecklenburgische Kleinseenplatte,http://www.amt-mecklenburgische-kleinseenplatte.de,amt-mecklenburgische-kleinseenplatte.de,Mecklenburg-Vorpommern,rathaus,amt-mecklenburgische-kleinseenplatte.de,"['mx3.core-networks.com', 'mx2.core-networks.eu', 'mx1.core-networks.de']","['2001:1bc0:d::4:9', '2001:1bc0:d::2:12', '82.96.72.7', '194.213.5.212']","[{'asn': '29686', 'asn_org': 'PROBENETWORKS-AS, DE', 'network': 'DE-CORENETWORKS-V6'}, {'asn': '29686', 'asn_org': 'PROBENETWORKS-AS, DE', 'network': 'DE-CORENETWORKS-V6'}, {'asn': '29686', 'asn_org': 'PROBENETWORKS-AS, DE', 'network': 'DE-FFM1-CORENETWORKS'}, {'asn': '29686', 'asn_org': 'PROBENETWORKS-AS, DE', 'network': 'DE-CORENETWORKS'}]","['220 mx2.core-networks.eu ESMTP\r\n', '220 mx2.core-networks.eu ESMTP\r\n', '220 mail.core-networks.de ESMTP\r\n']"
Rathaus der Stadt Wittenburg,"https://www.kreis-lup.de/Verwaltung/B%C3%BCrgerservice/B%C3%BCrgerservice-vor-Ort/index.php?La=1&object=tx,3378.11266.1&kuo=2&sub=0",kreis-lup.de,Mecklenburg-Vorpommern,rathaus,kreis-lup.de,"['mgw1.sis-schwerin.de', 'mgw2.sis-schwerin.de']","['195.98.204.7', '195.98.204.6']","[{'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}, {'asn': '8351', 'asn_org': 'PLANET-, DE', 'network': 'P4-NET-195-98-204-0-127'}]","['220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n', '220 mgw1.sis-schwerin.de ESMTP - mgw2.sis-schwerin.de - SMTP Relay\r\n']"
Amt Lützow-Lübstorf,https://www.luetzow-luebstorf.de/,luetzow-luebstorf.de,Mecklenburg-Vorpommern,rathaus,luetzow-luebstorf.de,['luetzowluebstorf-de01i.mail.protection.outlook.de'],"['2a01:111:f403:ca27::', '52.101.170.2', '2a01:111:f403:ca2d::1', '2a01:111:f403:ca2d::2', '2a01:111:f403:ca2d::', '52.101.170.0', '52.101.168.0', '52.101.170.1']","[{'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, 'HTTP lookup failed for https://rdap.arin.net/registry/ip/52.101.170.2.', {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, 'HTTP lookup failed for https://rdap.arin.net/registry/ip/52.101.170.0.', 'HTTP lookup failed for https://rdap.arin.net/registry/ip/52.101.168.0.', {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}]","['220 FR3PEPF00000484.mail.protection.outlook.com Microsoft ESMTP MAIL Service ready at Mon, 20 Apr 2026 07:25:07 +0000 [08DE9CF9C2B66F52]\r\n']"
Rathaus Lassan,https://lassan.eu/behoerden/buergerbuero/,lassan.eu,Mecklenburg-Vorpommern,rathaus,lassan.eu,"['mx2.agenturserver.de', 'mx1.agenturserver.de', 'mx3.agenturserver.de', 'mx4.agenturserver.de']","['185.15.192.56', '185.15.192.58', '185.15.192.57', '185.15.192.59']","[{'asn': '15817', 'asn_org': 'MITTWALD-AS Mittwald CM Service GmbH und Co. KG, DE', 'network': 'MITTWALD-NET'}, {'asn': '15817', 'asn_org': 'MITTWALD-AS Mittwald CM Service GmbH und Co. KG, DE', 'network': 'MITTWALD-NET'}, {'asn': '15817', 'asn_org': 'MITTWALD-AS Mittwald CM Service GmbH und Co. KG, DE', 'network': 'MITTWALD-NET'}, {'asn': '15817', 'asn_org': 'MITTWALD-AS Mittwald CM Service GmbH und Co. KG, DE', 'network': 'MITTWALD-NET'}]","['220 mx2.agenturserver.de ESMTP Postfix\r\n', '220 mx1.agenturserver.de ESMTP Postfix\r\n', '220 mx3.agenturserver.de ESMTP Postfix\r\n', '220 mx4.agenturserver.de ESMTP Postfix\r\n']"
